Player Name,Rating,Profile Link
"Gonzalez, Isaiah",1019,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=176671
"Gu, Bing",1872,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=170415
"Guo, Tony",1522,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=191394
"Hejazi, Alireza",2114,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=31288
"Ho, Ken",1104,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=101910
"Hoang, Viet",1420,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=170188
"Hong, Steve",1536,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=148088
"Hsiung, Beier",1877,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=164072
"Hu, Larry",2142,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=154019
"Huang, Andrew",2273,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=148491
"Huang, Jincheng",1670,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=174328
"Huang, Stone",1520,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=191398
"Hung, Steven",1456,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=78967
"Jalbuena, Alex",1117,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=170086
"Javier, Adrian",1312,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=34643
"Jiang, Peter",1212,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=173091
"Jun, Sang",1431,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=125549
"Jun, Taeeun",1091,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=148945
"Jung, Carsten",2079,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=186230
"Kambrath, Akul",1880,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=97692
"Kambrath, Vinod",1463,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=95794
"Kan, Sherri",1059,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=191543
"Kan, Stanley",0,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=191154
"Kim, Charles",1324,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=76187
"Kranz, Russell",1683,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=174942
"Lam, Paul",1818,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=91005
"Le, Huyen",902,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=170050
"Lee, Derek",1867,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=40077
"Lee, Derek",1784,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=183739
"Lee, Jaden",1843,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=155496
"Lee, Peter",1255,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=154419
"Lee, Sangjae",1556,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=90478
"Leung, Sang Kwai",1533,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=154537
"Li, Doris",1533,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=178431
"Li, Jason",1237,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=85939
"Li, Jianhua",1373,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=170596
"Li, Leni (mu)",1155,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=164107
"Li, Ronald",2464,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=152612
"Li Zhang, Kevin",1783,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=92975
"Lin, Charles",1470,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=91802
"Lin, Weiyan (brian)",1310,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=91279
"Ling, Jayden",1109,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=177455
"Lo, Yat Man",1193,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=170440
"Lu, Qin (rob)",1598,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=172053
"Lu, Thomas",2065,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=180987
"Ly, Bryan",1415,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=169037
"Ly, Sean",1665,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=82452
"Mai, Lam",1435,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=174417
"Maleki, Sam",1536,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=150792
"Mohandas, Midhun",1183,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=161644
"Molla, Zaman",2414,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=47178
"Mostafavi, Allen",1787,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=180880
"Motyl, Mark",1217,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=177629
"Murrow, Mariko",1383,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=183600
"Naqvi, Syed A",1572,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=48483
"Nguyen, Bao Duy",1339,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=163468
"Nguyen, David C.",1698,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=95399
"Nguyen, Thong",1872,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=49432
"Panilag, Neil Ryan",0,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=111811
"Papa, Giovanni",0,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=99258
"Persson, Fredrik",2056,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=101415
"Phipps, Isaac",0,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=191509
"Pigao, Peter John",1730,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=52821
"Qian, Xuejun",1250,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=175323
"Rana, Iqbal",1406,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=8663
"Ranjbar, Behzad",2138,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=162466
"Rucinski, Michal",1458,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=183413
"Shen, John",1864,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=160266
"Shepherd, William",1022,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=179737
"Shu, Aaron",822,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=184676
"Shu, Brandon",1215,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=184531
"Shu, Han",970,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=191245
"Song, Yangou",815,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=186640
"Soto, Kevin",2241,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=154600
"Sudhamma, Suchart",1307,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=84580
"Sun, Edward",1810,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=110995
"Sun, Jianfeng",1687,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=92706
"Sun, Patrick",1481,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=162868
"Tan, Lianping",1345,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=97240
"Tang, Victor",1738,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=123915
"Tay, Reggie",905,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=162010
"Tong, Weixing",1168,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=168936
"Toor, Agam",1222,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=186741
"Tsao, Steven",882,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=180664
"Valladares, Manuel",1415,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=175331
"Voong, Quoc",811,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=187054
"Voong, Tino",1473,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=178604
"Wang, Angus",1486,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=158371
"Wang, Chang",847,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=163787
"Wang, Charles",1648,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=124632
"Wang, Zhiqiang",1540,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=77395
"Wu, Alex",2325,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=84585
"Wu, Frank",1082,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=178609
"Xu, Qingfu",943,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=178455
"Yamaguchi, Katz",1456,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=80835
"Yang, Jimmy",1631,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=166978
"Yeh, Franklin",1416,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=103098
"Yelian, Frank",1775,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=71163
"Yeon, Alan",1519,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=102328
"Yim, Danny",971,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=178217
"Yoo, Michael",1340,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=183183
"Yu, Tong Lai",1883,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=71662
"Yun, Cailong",1699,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=87852
"Zhai, Jenny",1231,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=180297
"Zhang, Bill Z",1573,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=75862
"Zhang, Frank",1713,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=173183
"Zhou, Qin",1145,https://omnipong.com/T-tourney.asp?t=109&r=5587&h=&p=174444
